profile,config_id,scenario,split,controller,alpha,seed,n,delay_bins,jobs,mean_resource_fraction,metric_status,metric_reason,p95_wait,p99_wait,selected_on_validation,weighted_event_approximation
paper,paper-pareto-n100-d1,high_volume,validation,gp_mean_mf_mpc,0.03,1732,100,1,720000,0.6382291666666666,ok,,36719.262232001376,46396.24576280201,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_mean_mf_mpc,0.07498942093324558,1732,100,1,720000,0.5040277777777777,ok,,56659.792291899896,65873.23731623069,True,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_mean_mf_mpc,0.1,1732,100,1,720000,0.47138888888888886,ok,,67999.30801495901,79969.94143821672,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_mean_mf_mpc,0.3,1732,100,1,720000,0.3572222222222222,ok,,112769.55659574029,124797.0329156534,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_mean_mf_mpc,1.0,1732,100,1,720000,0.2604166666666667,ok,,179794.442262703,212486.0380254076,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_mean_mf_mpc,3.0,1732,100,1,720000,0.1948611111111111,ok,,297464.21520855743,322815.83726364904,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_ucb_mf_mpc,0.01,1732,100,1,720000,0.99375,ok,,12242.167882096814,16977.762131393232,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_ucb_mf_mpc,0.03,1732,100,1,720000,0.99375,ok,,12242.167882096814,16977.762131393232,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_ucb_mf_mpc,0.1,1732,100,1,720000,0.99375,ok,,12242.167882096814,16977.762131393232,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_ucb_mf_mpc,0.3,1732,100,1,720000,0.9927083333333333,ok,,11876.558853960301,17808.81369051977,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_ucb_mf_mpc,1.0,1732,100,1,720000,0.9857291666666668,ok,,12340.53119153439,17399.066593995904,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_ucb_mf_mpc,3.0,1732,100,1,720000,0.9784375,ok,,12713.213950608175,17345.18436597741,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_ucb_mf_mpc,100.0,1732,100,1,720000,0.9638888888888889,ok,,14368.440213378079,19792.49078923301,True,True
paper,paper-pareto-n100-d1,high_volume,validation,oracle_mf_mpc,0.01,1732,100,1,720000,0.9911805555555556,ok,,12336.884165219262,18082.66031785146,False,True
paper,paper-pareto-n100-d1,high_volume,validation,oracle_mf_mpc,0.03,1732,100,1,720000,0.8315972222222223,ok,,16344.336673865977,22882.38050930374,False,True
paper,paper-pareto-n100-d1,high_volume,validation,oracle_mf_mpc,0.1,1732,100,1,720000,0.8001736111111112,ok,,15646.663481659516,22160.26325090565,False,True
paper,paper-pareto-n100-d1,high_volume,validation,oracle_mf_mpc,0.3,1732,100,1,720000,0.786875,ok,,17435.277697826557,36860.80749643467,False,True
paper,paper-pareto-n100-d1,high_volume,validation,oracle_mf_mpc,1.0,1732,100,1,720000,0.7707986111111111,ok,,16688.794180307435,26519.14311618803,False,True
paper,paper-pareto-n100-d1,high_volume,validation,oracle_mf_mpc,3.0,1732,100,1,720000,0.7549305555555555,ok,,16271.83535816136,23634.23250225787,False,True
paper,paper-pareto-n100-d1,high_volume,validation,oracle_mf_mpc,100.0,1732,100,1,720000,0.7295138888888889,ok,,17895.008750543228,23754.234945353,True,True
paper,paper-pareto-n100-d1,high_volume,validation,seasonal_mf_mpc,0.01,1729,100,1,720000,0.9599652777777777,ok,,14045.087129614238,19399.16691297904,False,True
paper,paper-pareto-n100-d1,high_volume,validation,seasonal_mf_mpc,0.03,1729,100,1,720000,0.5995138888888889,ok,,105991.57590389777,116885.60609784945,False,True
paper,paper-pareto-n100-d1,high_volume,validation,seasonal_mf_mpc,0.1,1729,100,1,720000,0.5528472222222223,ok,,203565.93260422396,230261.04966495297,False,True
paper,paper-pareto-n100-d1,high_volume,validation,seasonal_mf_mpc,0.3,1729,100,1,720000,0.5305555555555556,ok,,285661.57762991625,319031.58685208025,False,True
paper,paper-pareto-n100-d1,high_volume,validation,seasonal_mf_mpc,1.0,1729,100,1,720000,0.5107638888888889,ok,,410300.05596501724,470320.5940447885,False,True
paper,paper-pareto-n100-d1,high_volume,validation,seasonal_mf_mpc,3.0,1729,100,1,720000,0.5013541666666667,ok,,423604.87833762355,476027.9290503374,False,True
paper,paper-pareto-n100-d1,high_volume,validation,seasonal_mf_mpc,100.0,1729,100,1,720000,0.4888888888888889,ok,,420448.44017808954,466798.74414806016,True,True
paper,paper-pareto-n100-d1,high_volume,validation,ewma_mf_mpc,0.01,1729,100,1,720000,0.99375,ok,,10627.296645194254,16001.334002229672,False,True
paper,paper-pareto-n100-d1,high_volume,validation,ewma_mf_mpc,0.03,1729,100,1,720000,0.9450347222222223,ok,,10537.179533173807,17103.890108989606,False,True
paper,paper-pareto-n100-d1,high_volume,validation,ewma_mf_mpc,0.1,1729,100,1,720000,0.9097222222222223,ok,,11367.208668238478,16863.677504457686,False,True
paper,paper-pareto-n100-d1,high_volume,validation,ewma_mf_mpc,0.3,1729,100,1,720000,0.8740277777777777,ok,,12818.769463218512,18976.18173809626,False,True
paper,paper-pareto-n100-d1,high_volume,validation,ewma_mf_mpc,1.0,1729,100,1,720000,0.8298263888888888,ok,,14296.960946692268,20063.30790972709,False,True
paper,paper-pareto-n100-d1,high_volume,validation,ewma_mf_mpc,3.0,1729,100,1,720000,0.7910416666666668,ok,,15252.054786465571,21709.65650825318,False,True
paper,paper-pareto-n100-d1,high_volume,validation,ewma_mf_mpc,100.0,1729,100,1,720000,0.7237152777777777,ok,,17616.687848560996,29133.791930046,True,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_mean_mf_mpc,0.01,1729,100,1,720000,0.9790972222222223,ok,,11271.48589460847,17657.643534421415,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_mean_mf_mpc,0.03,1729,100,1,720000,0.6382291666666666,ok,,36112.973405968194,44653.539651681,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_mean_mf_mpc,0.07498942093324558,1729,100,1,720000,0.5040277777777777,ok,,54657.35919847638,61475.55111281376,True,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_mean_mf_mpc,0.1,1729,100,1,720000,0.47138888888888886,ok,,61131.40435100354,72192.31958025545,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_mean_mf_mpc,0.3,1729,100,1,720000,0.3572222222222222,ok,,108667.77337178304,123080.22975885,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_mean_mf_mpc,1.0,1729,100,1,720000,0.2604166666666667,ok,,165261.48287544824,186322.14204122193,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_mean_mf_mpc,3.0,1729,100,1,720000,0.1948611111111111,ok,,281681.6267647775,313748.3531066615,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_ucb_mf_mpc,0.01,1729,100,1,720000,0.99375,ok,,10627.296645194254,16001.334002229672,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_ucb_mf_mpc,0.03,1729,100,1,720000,0.99375,ok,,10627.296645194254,16001.334002229672,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_ucb_mf_mpc,0.1,1729,100,1,720000,0.99375,ok,,10627.296645194254,16001.334002229672,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_ucb_mf_mpc,0.3,1729,100,1,720000,0.9927083333333333,ok,,10694.684683474916,16713.387050247497,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_ucb_mf_mpc,1.0,1729,100,1,720000,0.9857291666666668,ok,,10882.197323792732,16813.313421108567,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_ucb_mf_mpc,3.0,1729,100,1,720000,0.9784375,ok,,11289.571305225621,17432.868852941705,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_ucb_mf_mpc,100.0,1729,100,1,720000,0.9638888888888889,ok,,13124.28319685385,18131.285802592254,True,True
paper,paper-pareto-n100-d1,high_volume,validation,oracle_mf_mpc,0.01,1729,100,1,720000,0.9911805555555556,ok,,10512.350540871943,16553.307814446376,False,True
paper,paper-pareto-n100-d1,high_volume,validation,oracle_mf_mpc,0.03,1729,100,1,720000,0.8315972222222223,ok,,15370.619670335798,21544.04845202053,False,True
paper,paper-pareto-n100-d1,high_volume,validation,oracle_mf_mpc,0.1,1729,100,1,720000,0.8001736111111112,ok,,16082.804694586526,23929.012936369178,False,True
paper,paper-pareto-n100-d1,high_volume,validation,oracle_mf_mpc,0.3,1729,100,1,720000,0.786875,ok,,14844.414176621305,21197.221039419375,False,True
paper,paper-pareto-n100-d1,high_volume,validation,oracle_mf_mpc,1.0,1729,100,1,720000,0.7707986111111111,ok,,15723.220604759992,22268.37850996237,False,True
paper,paper-pareto-n100-d1,high_volume,validation,oracle_mf_mpc,3.0,1729,100,1,720000,0.7549305555555555,ok,,15417.554521981738,22197.396471888052,False,True
paper,paper-pareto-n100-d1,high_volume,validation,oracle_mf_mpc,100.0,1729,100,1,720000,0.7295138888888889,ok,,13969.846971428899,21387.103162061263,True,True
paper,paper-pareto-n100-d1,high_volume,validation,seasonal_mf_mpc,0.01,1735,100,1,720000,0.9599652777777777,ok,,14729.500802405604,20427.323721851317,False,True
paper,paper-pareto-n100-d1,high_volume,validation,seasonal_mf_mpc,0.03,1735,100,1,720000,0.5995138888888889,ok,,106019.90059939779,120446.00502556974,False,True
paper,paper-pareto-n100-d1,high_volume,validation,seasonal_mf_mpc,0.1,1735,100,1,720000,0.5528472222222223,ok,,216222.65687465647,237341.97395317114,False,True
paper,paper-pareto-n100-d1,high_volume,validation,seasonal_mf_mpc,0.3,1735,100,1,720000,0.5305555555555556,ok,,286813.33812109526,315725.0549476371,False,True
paper,paper-pareto-n100-d1,high_volume,validation,seasonal_mf_mpc,1.0,1735,100,1,720000,0.5107638888888889,ok,,406814.0882553948,455736.78252296697,False,True
paper,paper-pareto-n100-d1,high_volume,validation,seasonal_mf_mpc,3.0,1735,100,1,720000,0.5013541666666667,ok,,423843.47125833586,469343.0160632364,False,True
paper,paper-pareto-n100-d1,high_volume,validation,seasonal_mf_mpc,100.0,1735,100,1,720000,0.4888888888888889,ok,,433819.52723409823,482104.0770012279,True,True
paper,paper-pareto-n100-d1,high_volume,validation,ewma_mf_mpc,0.01,1735,100,1,720000,0.99375,ok,,10761.943964151991,17526.301829241376,False,True
paper,paper-pareto-n100-d1,high_volume,validation,ewma_mf_mpc,0.03,1735,100,1,720000,0.9450347222222223,ok,,11253.097518901164,17991.42251224686,False,True
paper,paper-pareto-n100-d1,high_volume,validation,ewma_mf_mpc,0.1,1735,100,1,720000,0.9097222222222223,ok,,11978.92326604729,19736.06452786656,False,True
paper,paper-pareto-n100-d1,high_volume,validation,ewma_mf_mpc,0.3,1735,100,1,720000,0.8740277777777777,ok,,13798.620537419927,19035.60997679719,False,True
paper,paper-pareto-n100-d1,high_volume,validation,ewma_mf_mpc,1.0,1735,100,1,720000,0.8298263888888888,ok,,15171.221327927133,24902.564145021457,False,True
paper,paper-pareto-n100-d1,high_volume,validation,ewma_mf_mpc,3.0,1735,100,1,720000,0.7910416666666668,ok,,15958.58212387337,20526.751692148882,False,True
paper,paper-pareto-n100-d1,high_volume,validation,ewma_mf_mpc,100.0,1735,100,1,720000,0.7237152777777777,ok,,17762.469131887414,30012.39702228434,True,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_mean_mf_mpc,0.01,1735,100,1,720000,0.9790972222222223,ok,,12343.331671990229,17978.46041887073,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_mean_mf_mpc,0.03,1735,100,1,720000,0.6382291666666666,ok,,36143.845557986475,42664.55190228578,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_mean_mf_mpc,0.07498942093324558,1735,100,1,720000,0.5040277777777777,ok,,55553.53662719663,65613.19118375392,True,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_mean_mf_mpc,0.1,1735,100,1,720000,0.47138888888888886,ok,,59879.91346836785,73894.52346400486,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_mean_mf_mpc,0.3,1735,100,1,720000,0.3572222222222222,ok,,109314.59330947239,123819.46594312107,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_mean_mf_mpc,1.0,1735,100,1,720000,0.2604166666666667,ok,,168323.22152464095,185058.03614900733,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_mean_mf_mpc,3.0,1735,100,1,720000,0.1948611111111111,ok,,279402.92836863827,312126.4040587799,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_ucb_mf_mpc,0.01,1735,100,1,720000,0.99375,ok,,10761.943964151991,17526.301829241376,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_ucb_mf_mpc,0.03,1735,100,1,720000,0.99375,ok,,10761.943964151991,17526.301829241376,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_ucb_mf_mpc,0.1,1735,100,1,720000,0.99375,ok,,10761.943964151991,17526.301829241376,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_ucb_mf_mpc,0.3,1735,100,1,720000,0.9927083333333333,ok,,11010.302704150507,17575.553301274318,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_ucb_mf_mpc,1.0,1735,100,1,720000,0.9857291666666668,ok,,11501.59854494614,17585.245441478964,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_ucb_mf_mpc,3.0,1735,100,1,720000,0.9784375,ok,,11814.449599035577,17739.239192610974,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_ucb_mf_mpc,100.0,1735,100,1,720000,0.9638888888888889,ok,,12750.572600354566,20563.257312565805,True,True
paper,paper-pareto-n100-d1,high_volume,validation,oracle_mf_mpc,0.01,1735,100,1,720000,0.9911805555555556,ok,,10881.595238819898,17710.509370154617,False,True
paper,paper-pareto-n100-d1,high_volume,validation,oracle_mf_mpc,0.03,1735,100,1,720000,0.8315972222222223,ok,,15048.95625797908,20734.318573765016,False,True
paper,paper-pareto-n100-d1,high_volume,validation,oracle_mf_mpc,0.1,1735,100,1,720000,0.8001736111111112,ok,,16638.743857199435,24495.313980923853,False,True
paper,paper-pareto-n100-d1,high_volume,validation,oracle_mf_mpc,0.3,1735,100,1,720000,0.786875,ok,,15686.121941101235,21227.7762098658,False,True
paper,paper-pareto-n100-d1,high_volume,validation,oracle_mf_mpc,1.0,1735,100,1,720000,0.7707986111111111,ok,,15269.028789205477,22452.063570690367,False,True
paper,paper-pareto-n100-d1,high_volume,validation,oracle_mf_mpc,3.0,1735,100,1,720000,0.7549305555555555,ok,,16103.64856769296,21397.605256761428,False,True
paper,paper-pareto-n100-d1,high_volume,validation,oracle_mf_mpc,100.0,1735,100,1,720000,0.7295138888888889,ok,,14440.312373954897,22123.389163871212,True,True
paper,paper-pareto-n100-d1,high_volume,validation,seasonal_mf_mpc,0.01,1737,100,1,720000,0.9599652777777777,ok,,17256.39999065467,23439.09810391295,False,True
paper,paper-pareto-n100-d1,high_volume,validation,seasonal_mf_mpc,0.03,1737,100,1,720000,0.5995138888888889,ok,,113713.10157400032,136532.5034653385,False,True
paper,paper-pareto-n100-d1,high_volume,validation,seasonal_mf_mpc,0.1,1737,100,1,720000,0.5528472222222223,ok,,229156.1374019721,247898.0613501935,False,True
paper,paper-pareto-n100-d1,high_volume,validation,seasonal_mf_mpc,0.3,1737,100,1,720000,0.5305555555555556,ok,,294144.9437097029,327963.42484860786,False,True
paper,paper-pareto-n100-d1,high_volume,validation,seasonal_mf_mpc,1.0,1737,100,1,720000,0.5107638888888889,ok,,417486.9731661327,467319.2705656099,False,True
paper,paper-pareto-n100-d1,high_volume,validation,seasonal_mf_mpc,3.0,1737,100,1,720000,0.5013541666666667,ok,,439740.0997966109,489995.88918586966,False,True
paper,paper-pareto-n100-d1,high_volume,validation,seasonal_mf_mpc,100.0,1737,100,1,720000,0.4888888888888889,ok,,436780.7982611332,481807.7684280686,True,True
paper,paper-pareto-n100-d1,high_volume,validation,ewma_mf_mpc,0.01,1737,100,1,720000,0.99375,ok,,13856.48780160447,20071.32553614385,False,True
paper,paper-pareto-n100-d1,high_volume,validation,ewma_mf_mpc,0.03,1737,100,1,720000,0.9450347222222223,ok,,14273.541599080667,20873.70646364319,False,True
paper,paper-pareto-n100-d1,high_volume,validation,ewma_mf_mpc,0.1,1737,100,1,720000,0.9097222222222223,ok,,15605.724010982634,20966.308504518893,False,True
paper,paper-pareto-n100-d1,high_volume,validation,ewma_mf_mpc,0.3,1737,100,1,720000,0.8740277777777777,ok,,17180.10797109628,23112.482106163618,False,True
paper,paper-pareto-n100-d1,high_volume,validation,ewma_mf_mpc,1.0,1737,100,1,720000,0.8298263888888888,ok,,18545.13491258908,24395.12442541116,False,True
paper,paper-pareto-n100-d1,high_volume,validation,ewma_mf_mpc,3.0,1737,100,1,720000,0.7910416666666668,ok,,20336.33799960586,26112.062717187866,False,True
paper,paper-pareto-n100-d1,high_volume,validation,ewma_mf_mpc,100.0,1737,100,1,720000,0.7237152777777777,ok,,23398.153554917695,32069.142858418978,True,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_mean_mf_mpc,0.01,1737,100,1,720000,0.9790972222222223,ok,,14678.108001683513,22750.953553204363,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_mean_mf_mpc,0.03,1737,100,1,720000,0.6382291666666666,ok,,37108.44765618846,44205.82069809064,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_mean_mf_mpc,0.07498942093324558,1737,100,1,720000,0.5040277777777777,ok,,57363.630986079406,68128.68658242912,True,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_mean_mf_mpc,0.1,1737,100,1,720000,0.47138888888888886,ok,,66763.9102266609,79883.71556897499,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_mean_mf_mpc,0.3,1737,100,1,720000,0.3572222222222222,ok,,113312.64443355416,128153.66828945826,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_mean_mf_mpc,1.0,1737,100,1,720000,0.2604166666666667,ok,,172680.22587863565,190071.51984585825,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_mean_mf_mpc,3.0,1737,100,1,720000,0.1948611111111111,ok,,308161.19774298597,336614.85880676913,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_ucb_mf_mpc,0.01,1737,100,1,720000,0.99375,ok,,13856.48780160447,20071.32553614385,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_ucb_mf_mpc,0.03,1737,100,1,720000,0.99375,ok,,13856.48780160447,20071.32553614385,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_ucb_mf_mpc,0.1,1737,100,1,720000,0.99375,ok,,13856.48780160447,20071.32553614385,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_ucb_mf_mpc,0.3,1737,100,1,720000,0.9927083333333333,ok,,13761.443853998593,20373.01174798074,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_ucb_mf_mpc,1.0,1737,100,1,720000,0.9857291666666668,ok,,14459.122244116805,19902.88902280453,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_ucb_mf_mpc,3.0,1737,100,1,720000,0.9784375,ok,,14805.830559601158,20442.860250010595,False,True
paper,paper-pareto-n100-d1,high_volume,validation,gp_ucb_mf_mpc,100.0,1737,100,1,720000,0.9638888888888889,ok,,16494.45308170637,22574.31762959863,True,True
paper,paper-pareto-n100-d1,high_volume,validation,oracle_mf_mpc,0.01,1737,100,1,720000,0.9911805555555556,ok,,13652.355387556363,19608.725099019546,False,True
paper,paper-pareto-n100-d1,high_volume,validation,oracle_mf_mpc,0.03,1737,100,1,720000,0.8315972222222223,ok,,22147.61500820925,28306.571663119994,False,True
paper,paper-pareto-n100-d1,high_volume,validation,oracle_mf_mpc,0.1,1737,100,1,720000,0.8001736111111112,ok,,22507.681013601108,30278.695752517808,False,True
paper,paper-pareto-n100-d1,high_volume,validation,oracle_mf_mpc,0.3,1737,100,1,720000,0.786875,ok,,20145.24380482666,28812.913790636318,False,True
paper,paper-pareto-n100-d1,high_volume,validation,oracle_mf_mpc,1.0,1737,100,1,720000,0.7707986111111111,ok,,20626.044603177328,28839.604999880496,False,True
paper,paper-pareto-n100-d1,high_volume,validation,oracle_mf_mpc,3.0,1737,100,1,720000,0.7549305555555555,ok,,20896.459667054693,32500.063245389785,False,True
paper,paper-pareto-n100-d1,high_volume,validation,oracle_mf_mpc,100.0,1737,100,1,720000,0.7295138888888889,ok,,21239.734566580624,26898.214289442865,True,True
paper,paper-pareto-n100-d1,high_volume,validation,seasonal_mf_mpc,0.01,1736,100,1,720000,0.9599652777777777,ok,,13740.61782432645,20246.909102346213,False,True
paper,paper-pareto-n100-d1,high_volume,validation,seasonal_mf_mpc,0.03,1736,100,1,720000,0.5995138888888889,ok,,104346.75780012664,121530.36717941923,False,True
paper,paper-pareto-n100-d1,high_volume,validation,seasonal_mf_mpc,0.1,1736,100,1,720000,0.5528472222222223,ok,,219351.61311049678,243646.80143577445,False,True
paper,paper-pareto-n100-d1,high_volume,validation,seasonal_mf_mpc,0.3,1736,100,1,720000,0.5305555555555556,ok,,299121.2730637537,335265.5175527704,False,True
paper,paper-pareto-n100-d1,high_volume,validation,seasonal_mf_mpc,1.0,1736,100,1,720000,0.5107638888888889,ok,,414079.5755052787,457481.73385991296,False,True
paper,paper-pareto-n100-d1,high_volume,validation,seasonal_mf_mpc,3.0,1736,100,1,720000,0.5013541666666667,ok,,442852.8172293475,486967.86435104505,False,True
paper,paper-pareto-n100-d1,high_volume,validation,seasonal_mf_mpc,100.0,1736,100,1,720000,0.4888888888888889,ok,,441357.70845835784,490015.2877686082,True,True
